ORF,ImageNumber,ObjectNumber,filename,Plate,well_number,series_number,gene_name,row_id,score,is_inlier
YAR043C,765,30,20181002_135035_623plate1WellK15BlueChannel(series3).tif,1,K15,3,,765,0.14179223184492729,False
YCR034W,1728,13,20181015_135757_230plate10WellH23BlueChannel(series3).tif,10,H23,3,ELO2,1728,0.06567305098582886,False
QUERY,12,13,20181002_135035_623plate1WellA04BlueChannel(series3).tif,1,A04,3,,12,-0.0003342892959641852,True
YML072C,1501,28,20181015_135757_230plate10WellE20BlueChannel(series1).tif,10,E20,1,TCB3,1501,0.12862982209220072,False
YDL122W,1689,6,20181015_135757_230plate10WellH10BlueChannel(series3).tif,10,H10,3,UBP1,1689,0.0832296339615603,False
YMR044W,119,35,20181002_135035_623plate1WellB16BlueChannel(series2).tif,1,B16,2,IOC4,119,0.1041014626342409,False
YJR113C,1189,44,20181015_135757_230plate10WellA12BlueChannel(series1).tif,10,A12,1,RSM7,1189,0.04673808733580745,False
YAL058W,57,56,20181002_135035_623plate1WellA19BlueChannel(series3).tif,1,A19,3,CNE1,57,0.14243437919765176,False
YLR445W,1342,26,20181015_135757_230plate10WellC15BlueChannel(series1).tif,10,C15,1,GMC2,1342,0.13476799451734003,False
YDR035W,1284,18,20181015_135757_230plate10WellB19BlueChannel(series3).tif,10,B19,3,ARO3,1284,0.12887392098914865,False
YDL099W,1442,24,20181015_135757_230plate10WellD24BlueChannel(series2).tif,10,D24,2,BUG1,1442,0.11455758821322518,False
YMR031W-A,1130,94,20181002_135035_623plate1WellP17BlueChannel(series2).tif,1,P17,2,,1130,0.08522200519813691,False
YDL156W,1970,36,20181015_135757_230plate10WellL08BlueChannel(series2).tif,10,L08,2,CMR1,1970,0.0721171381989677,False
YLL006W,871,5,20181002_135035_623plate1WellM03BlueChannel(series1).tif,1,M03,1,MMM1,871,0.10016733915388737,False
YDL118W,1664,40,20181015_135757_230plate10WellH02BlueChannel(series2).tif,10,H02,2,,1664,0.011977099824420245,False
YML018C,657,13,20181002_135035_623plate1WellJ03BlueChannel(series3).tif,1,J03,3,,657,0.14167107479620886,False
YMR173W-A,426,37,20181002_135035_623plate1WellF22BlueChannel(series3).tif,1,F22,3,,426,0.13209394701788182,False
YJR030C,1237,14,20181015_135757_230plate10WellB04BlueChannel(series1).tif,10,B04,1,RBH2,1237,0.12512411050902972,False
YDR030C,1254,61,20181015_135757_230plate10WellB09BlueChannel(series3).tif,10,B09,3,RAD28,1254,0.06867884098266558,False
YDL135C,1833,80,20181015_135757_230plate10WellJ10BlueChannel(series3).tif,10,J10,3,RDI1,1833,0.011250100816194347,False
YMR039C,88,40,20181002_135035_623plate1WellB06BlueChannel(series1).tif,1,B06,1,SUB1,88,0.13889050344415235,False
YAL060W,45,81,20181002_135035_623plate1WellA15BlueChannel(series3).tif,1,A15,3,BDH1,45,0.12147061265090595,False
YML083C,225,58,20181002_135035_623plate1WellD03BlueChannel(series3).tif,1,D03,3,,225,0.055122986526527876,False
YLR049C,492,68,20181002_135035_623plate1WellG20BlueChannel(series3).tif,1,G20,3,MLO50,492,0.08259680060350176,False
YDL210W,1741,45,20181015_135757_230plate10WellI04BlueChannel(series1).tif,10,I04,1,UGA4,1741,0.06582728516348026,False
YMR029C,1119,8,20181002_135035_623plate1WellP13BlueChannel(series3).tif,1,P13,3,FAR8,1119,0.08122891730302034,False
YDL110C,1557,17,20181015_135757_230plate10WellF14BlueChannel(series3).tif,10,F14,3,TMA17,1557,0.1379201926023415,False
YCR087C-A,2002,57,20181015_135757_230plate10WellL19BlueChannel(series1).tif,10,L19,1,,2002,0.11352948881791086,False
YML008C,710,47,20181002_135035_623plate1WellJ21BlueChannel(series2).tif,1,J21,2,ERG6,710,0.13957407334666114,False
YCR036W,1805,145,20181015_135757_230plate10WellJ01BlueChannel(series2).tif,10,J01,2,RBK1,1805,0.13769703762960425,False
YGL217C,2032,54,20181015_135757_230plate10WellM05BlueChannel(series1).tif,10,M05,1,,2032,0.14202042945197105,False
YCR037C,1811,84,20181015_135757_230plate10WellJ03BlueChannel(series2).tif,10,J03,2,PHO87,1811,0.1035050186305661,False
YDL238C,1946,54,20181015_135757_230plate10WellK24BlueChannel(series2).tif,10,K24,2,GUD1,1946,0.09877622136690839,False
YMR042W,112,96,20181002_135035_623plate1WellB14BlueChannel(series1).tif,1,B14,1,ARG80,112,0.1405913208822218,False
YCR034W,1727,2,20181015_135757_230plate10WellH23BlueChannel(series2).tif,10,H23,2,ELO2,1727,0.09431407313823911,False
YDR030C,1254,58,20181015_135757_230plate10WellB09BlueChannel(series3).tif,10,B09,3,RAD28,1254,0.14224728128316655,False
YDL178W,2133,37,20181015_135757_230plate10WellN14BlueChannel(series3).tif,10,N14,3,DLD2,2133,0.14240009677764198,False
YMR006C,843,50,20181002_135035_623plate1WellL17BlueChannel(series3).tif,1,L17,3,PLB2,843,0.07702697131824272,False
YLL054C,70,42,20181002_135035_623plate1WellA24BlueChannel(series1).tif,1,A24,1,,70,0.14213274430907252,False
YAR050W,1894,9,20181015_135757_230plate10WellK07BlueChannel(series1).tif,10,K07,1,FLO1,1894,0.00422113210017952,False
YML028W,555,76,20181002_135035_623plate1WellH17BlueChannel(series3).tif,1,H17,3,TSA1,555,0.11508873104673445,False
YMR147W,228,29,20181002_135035_623plate1WellD04BlueChannel(series3).tif,1,D04,3,LDO45,228,0.14233315252030432,False
YAL019W,439,7,20181002_135035_623plate1WellG03BlueChannel(series1).tif,1,G03,1,FUN30,439,0.14243437489108002,False
YDR035W,1283,60,20181015_135757_230plate10WellB19BlueChannel(series2).tif,10,B19,2,ARO3,1283,0.12303190683247361,False
YML087C,134,82,20181002_135035_623plate1WellB21BlueChannel(series2).tif,1,B21,2,AIM33,134,0.14206664716742393,False
YDL168W,2000,2,20181015_135757_230plate10WellL18BlueChannel(series2).tif,10,L18,2,SFA1,2000,0.06327711970606423,False
YAL037W,212,1,20181002_135035_623plate1WellC23BlueChannel(series2).tif,1,C23,2,,212,0.13720259874171667,False
YAL042W,187,12,20181002_135035_623plate1WellC15BlueChannel(series1).tif,1,C15,1,ERV46,187,0.12435608959012359,False
YDL234C,1927,180,20181015_135757_230plate10WellK18BlueChannel(series1).tif,10,K18,1,GYP7,1927,0.05614987656750203,False
YMR215W,839,16,20181002_135035_623plate1WellL16BlueChannel(series2).tif,1,L16,2,GAS3,839,0.1405419619902788,False
YDL168W,2000,222,20181015_135757_230plate10WellL18BlueChannel(series2).tif,10,L18,2,SFA1,2000,0.09266574491191432,False
YAR020C,625,43,20181002_135035_623plate1WellI17BlueChannel(series1).tif,1,I17,1,PAU7,625,0.13706130528849966,False
YDL239C,2023,32,20181015_135757_230plate10WellM02BlueChannel(series1).tif,10,M02,1,ADY3,2023,0.1277883713152654,False
YDL191W,1609,36,20181015_135757_230plate10WellG08BlueChannel(series1).tif,10,G08,1,RPL35A,1609,0.06814459297033579,False
YMR031W-A,1131,29,20181002_135035_623plate1WellP17BlueChannel(series3).tif,1,P17,3,,1131,0.08196567438554277,False
YLL056C,154,111,20181002_135035_623plate1WellC04BlueChannel(series1).tif,1,C04,1,,154,0.1389786276255307,False
YAL027W,333,20,20181002_135035_623plate1WellE15BlueChannel(series3).tif,1,E15,3,SAW1,333,0.0589980491142621,False
YBR286W,1536,16,20181015_135757_230plate10WellF07BlueChannel(series3).tif,10,F07,3,APE3,1536,0.1276502331103565,False
YJR051W,1292,50,20181015_135757_230plate10WellB22BlueChannel(series2).tif,10,B22,2,OSM1,1292,0.08815336949828823,False
YDL222C,1791,89,20181015_135757_230plate10WellI20BlueChannel(series3).tif,10,I20,3,FMP45,1791,0.14046518779403813,False
YCR028C,1714,7,20181015_135757_230plate10WellH19BlueChannel(series1).tif,10,H19,1,FEN2,1714,0.14123404279013121,False
YLR003C,203,14,20181002_135035_623plate1WellC20BlueChannel(series2).tif,1,C20,2,CMS1,203,0.1414916299331818,False
YLL062C,184,37,20181002_135035_623plate1WellC14BlueChannel(series1).tif,1,C14,1,MHT1,184,0.11004869975566185,False
YML017W,662,15,20181002_135035_623plate1WellJ05BlueChannel(series2).tif,1,J05,2,PSP2,662,0.11005151829810036,False
YMR041C,106,8,20181002_135035_623plate1WellB12BlueChannel(series1).tif,1,B12,1,ARA2,106,0.13485739179832806,False
YDL204W,1658,40,20181015_135757_230plate10WellG24BlueChannel(series2).tif,10,G24,2,RTN2,1658,0.1266598575055122,False
YML088W,129,69,20181002_135035_623plate1WellB19BlueChannel(series3).tif,1,B19,3,UFO1,129,0.1424343791989321,False
YDL234C,1927,175,20181015_135757_230plate10WellK18BlueChannel(series1).tif,10,K18,1,GYP7,1927,0.03056563666799207,False
YJR113C,1191,5,20181015_135757_230plate10WellA12BlueChannel(series3).tif,10,A12,3,RSM7,1191,0.14197068023814333,False
YBR271W,1404,12,20181015_135757_230plate10WellD11BlueChannel(series3).tif,10,D11,3,EFM2,1404,0.12916856274077412,False
YLR063W,623,59,20181002_135035_623plate1WellI16BlueChannel(series2).tif,1,I16,2,BMT6,623,0.1210036496447301,False
YLL001W,783,111,20181002_135035_623plate1WellK21BlueChannel(series3).tif,1,K21,3,DNM1,783,0.14108193645657055,False
YJR058C,1400,38,20181015_135757_230plate10WellD10BlueChannel(series2).tif,10,D10,2,APS2,1400,0.12987314291895674,False
YDR035W,1284,80,20181015_135757_230plate10WellB19BlueChannel(series3).tif,10,B19,3,ARO3,1284,0.07107998723933764,False
YCL023C,1914,34,20181015_135757_230plate10WellK13BlueChannel(series3).tif,10,K13,3,,1914,0.03533835703349264,False
YDL128W,1719,17,20181015_135757_230plate10WellH20BlueChannel(series3).tif,10,H20,3,VCX1,1719,0.10815187227590857,False
YLR082C,779,81,20181002_135035_623plate1WellK20BlueChannel(series2).tif,1,K20,2,SRL2,779,0.13369482755556789,False
YAL045C,175,62,20181002_135035_623plate1WellC11BlueChannel(series1).tif,1,C11,1,,175,0.14218565872169664,False
YAL051W,151,14,20181002_135035_623plate1WellC03BlueChannel(series1).tif,1,C03,1,OAF1,151,0.06346427030909035,False
YNR066C,1780,38,20181015_135757_230plate10WellI17BlueChannel(series1).tif,10,I17,1,,1780,0.09648089322415196,False
YDR036C,1290,62,20181015_135757_230plate10WellB21BlueChannel(series3).tif,10,B21,3,EHD3,1290,0.13703465945209373,False
YDL191W,1611,9,20181015_135757_230plate10WellG08BlueChannel(series3).tif,10,G08,3,RPL35A,1611,0.1374308007244916,False
YLL020C,932,34,20181002_135035_623plate1WellM23BlueChannel(series2).tif,1,M23,2,,932,0.14235675927609226,False
YLR049C,492,44,20181002_135035_623plate1WellG20BlueChannel(series3).tif,1,G20,3,MLO50,492,0.14193890352597008,False
YJR080C,2164,41,20181015_135757_230plate10WellO01BlueChannel(series1).tif,10,O01,1,AIM24,2164,0.14190452580313015,False
YLR104W,1030,25,20181002_135035_623plate1WellO08BlueChannel(series1).tif,1,O08,1,LCL2,1030,0.06469553758304138,False
YLR104W,1030,43,20181002_135035_623plate1WellO08BlueChannel(series1).tif,1,O08,1,LCL2,1030,0.06436060430777436,False
YLR454W,1463,6,20181015_135757_230plate10WellE07BlueChannel(series2).tif,10,E07,2,FMP27,1463,0.11456551206177916,False
YGL217C,2032,106,20181015_135757_230plate10WellM05BlueChannel(series1).tif,10,M05,1,,2032,0.1410511199767606,False
YLL043W,28,24,20181002_135035_623plate1WellA10BlueChannel(series1).tif,1,A10,1,FPS1,28,0.120812370920169,False
YDR010C,2168,134,20181015_135757_230plate10WellO02BlueChannel(series2).tif,10,O02,2,,2168,0.11822259176902096,False
YCL022C,1908,48,20181015_135757_230plate10WellK11BlueChannel(series3).tif,10,K11,3,,1908,0.14116777719611878,False
YDL227C,1892,7,20181015_135757_230plate10WellK06BlueChannel(series2).tif,10,K06,2,HO,1892,0.047680544818314505,False
YMR247C,1133,5,20181002_135035_623plate1WellP18BlueChannel(series2).tif,1,P18,2,RKR1,1133,0.09781653395341788,False
YJR058C,1400,32,20181015_135757_230plate10WellD10BlueChannel(series2).tif,10,D10,2,APS2,1400,0.12587351563311722,False
YCR024C,1686,56,20181015_135757_230plate10WellH09BlueChannel(series3).tif,10,H09,3,SLM5,1686,0.05825850968280584,False
YCR065W,1859,19,20181015_135757_230plate10WellJ19BlueChannel(series2).tif,10,J19,2,HCM1,1859,-0.009957598854166444,True
YLR120C,79,143,20181002_135035_623plate1WellB03BlueChannel(series1).tif,1,B03,1,YPS1,79,0.13912022676365163,False
YML034W,519,9,20181002_135035_623plate1WellH05BlueChannel(series3).tif,1,H05,3,SRC1,519,0.13585214630084688,False
YCR061W,1853,34,20181015_135757_230plate10WellJ17BlueChannel(series2).tif,10,J17,2,,1853,0.10007866245334784,False
YBR297W,1578,9,20181015_135757_230plate10WellF21BlueChannel(series3).tif,10,F21,3,MAL33,1578,0.14043536945553273,False
YLR113W,1068,26,20181002_135035_623plate1WellO20BlueChannel(series3).tif,1,O20,3,HOG1,1068,0.12016772851993142,False
YMR025W,1099,30,20181002_135035_623plate1WellP07BlueChannel(series1).tif,1,P07,1,CSI1,1099,0.11117958248230883,False
YDL227C,1893,5,20181015_135757_230plate10WellK06BlueChannel(series3).tif,10,K06,3,HO,1893,0.024920284490883765,False
YDL203C,1651,60,20181015_135757_230plate10WellG22BlueChannel(series1).tif,10,G22,1,ACK1,1651,0.12979057114326067,False
YDL168W,2000,1,20181015_135757_230plate10WellL18BlueChannel(series2).tif,10,L18,2,SFA1,2000,0.11784372166718898,False
YMR215W,840,19,20181002_135035_623plate1WellL16BlueChannel(series3).tif,1,L16,3,GAS3,840,0.14078469584399955,False
YLL063C,190,65,20181002_135035_623plate1WellC16BlueChannel(series1).tif,1,C16,1,AYT1,190,0.10572967273804246,False
YDL224C,1802,29,20181015_135757_230plate10WellI24BlueChannel(series2).tif,10,I24,2,WHI4,1802,0.14218002926115134,False
YDL238C,1947,23,20181015_135757_230plate10WellK24BlueChannel(series3).tif,10,K24,3,GUD1,1947,0.07988794226732235,False
YDL130W,1731,34,20181015_135757_230plate10WellH24BlueChannel(series3).tif,10,H24,3,RPP1B,1731,0.060187532114050465,False
YCR071C,1948,68,20181015_135757_230plate10WellL01BlueChannel(series1).tif,10,L01,1,IMG2,1948,0.12111214478798739,False
YLR073C,743,21,20181002_135035_623plate1WellK08BlueChannel(series2).tif,1,K08,2,RFU1,743,0.10155933003248357,False
YLL024C,1029,33,20181002_135035_623plate1WellO07BlueChannel(series3).tif,1,O07,3,SSA2,1029,0.11921438147341142,False
YDL177C,2125,24,20181015_135757_230plate10WellN12BlueChannel(series1).tif,10,N12,1,,2125,0.1379190444167334,False
YLL057C,160,10,20181002_135035_623plate1WellC06BlueChannel(series1).tif,1,C06,1,JLP1,160,0.1181999220671577,False
YLL056C,156,28,20181002_135035_623plate1WellC04BlueChannel(series3).tif,1,C04,3,,156,0.126626877205524,False
YLL025W,1033,32,20181002_135035_623plate1WellO09BlueChannel(series1).tif,1,O09,1,PAU17,1033,0.09105078467098487,False
YLR429W,1198,109,20181015_135757_230plate10WellA15BlueChannel(series1).tif,10,A15,1,CRN1,1198,0.14227261241556277,False
YML072C,1503,86,20181015_135757_230plate10WellE20BlueChannel(series3).tif,10,E20,3,TCB3,1503,0.13018694697881408,False
YBR278W,1426,68,20181015_135757_230plate10WellD19BlueChannel(series1).tif,10,D19,1,DPB3,1426,0.08682482815332582,False
YLR433C,1218,53,20181015_135757_230plate10WellA21BlueChannel(series3).tif,10,A21,3,CNA1,1218,0.13571363438466102,False
YDL173W,2101,87,20181015_135757_230plate10WellN04BlueChannel(series1).tif,10,N04,1,PAR32,2101,0.12348577044240407,False
YCR037C,1810,37,20181015_135757_230plate10WellJ03BlueChannel(series1).tif,10,J03,1,PHO87,1810,-0.012739692360058702,True
YDL182W,2156,13,20181015_135757_230plate10WellN22BlueChannel(series2).tif,10,N22,2,LYS20,2156,0.14243437668376513,False
YCR045C,1824,50,20181015_135757_230plate10WellJ07BlueChannel(series3).tif,10,J07,3,RRT12,1824,0.04004152465050982,False
YJR140C,1351,74,20181015_135757_230plate10WellC18BlueChannel(series1).tif,10,C18,1,HIR3,1351,0.14154588720243247,False
YML067C,1491,86,20181015_135757_230plate10WellE16BlueChannel(series3).tif,10,E16,3,ERV41,1491,0.13813708520217954,False
YJR116W,1195,42,20181015_135757_230plate10WellA14BlueChannel(series1).tif,10,A14,1,TDA4,1195,0.1392311628505178,False
YLL052C,59,8,20181002_135035_623plate1WellA20BlueChannel(series2).tif,1,A20,2,AQY2,59,0.14242300177847905,False
YCR051W,1842,3,20181015_135757_230plate10WellJ13BlueChannel(series3).tif,10,J13,3,,1842,0.10816078138495175,False
YLR434C,1224,34,20181015_135757_230plate10WellA23BlueChannel(series3).tif,10,A23,3,,1224,0.12918916580212006,False
YDL123W,1694,76,20181015_135757_230plate10WellH12BlueChannel(series2).tif,10,H12,2,SNA4,1694,0.05468508615466998,False
YDL137W,1845,14,20181015_135757_230plate10WellJ14BlueChannel(series3).tif,10,J14,3,ARF2,1845,0.13098097604754882,False
QUERY,1088,54,20181002_135035_623plate1WellP03BlueChannel(series2).tif,1,P03,2,,1088,0.00029496698087344564,False
YML058C-A,373,4,20181002_135035_623plate1WellF05BlueChannel(series1).tif,1,F05,1,,373,0.13789124229894506,False
YAL048C,165,11,20181002_135035_623plate1WellC07BlueChannel(series3).tif,1,C07,3,GEM1,165,0.1424343791989651,False
YDL168W,1999,43,20181015_135757_230plate10WellL18BlueChannel(series1).tif,10,L18,1,SFA1,1999,0.10901035080982968,False
YMR205C,809,17,20181002_135035_623plate1WellL06BlueChannel(series2).tif,1,L06,2,PFK2,809,0.14219490805607132,False
YCR059C,1847,49,20181015_135757_230plate10WellJ15BlueChannel(series2).tif,10,J15,2,YIH1,1847,0.11680176809722884,False
YLL023C,1022,55,20181002_135035_623plate1WellO05BlueChannel(series2).tif,1,O05,2,POM33,1022,0.12737883132950154,False
YDL172C,2095,90,20181015_135757_230plate10WellN02BlueChannel(series1).tif,10,N02,1,,2095,0.019854021025633023,False
YAR029W,722,25,20181002_135035_623plate1WellK01BlueChannel(series2).tif,1,K01,2,,722,0.1115870401256602,False
YGR025W,2062,19,20181015_135757_230plate10WellM15BlueChannel(series1).tif,10,M15,1,,2062,-0.006546153894152057,True
YLR449W,1366,52,20181015_135757_230plate10WellC23BlueChannel(series1).tif,10,C23,1,FPR4,1366,0.14243042692177316,False
YMR182C,546,26,20181002_135035_623plate1WellH14BlueChannel(series3).tif,1,H14,3,RGM1,546,0.14194999600992536,False
YMR214W,834,37,20181002_135035_623plate1WellL14BlueChannel(series3).tif,1,L14,3,SCJ1,834,0.11590685703682144,False
YML009c,703,12,20181002_135035_623plate1WellJ19BlueChannel(series1).tif,1,J19,1,,703,0.10959231249516624,False
YAL053W,147,60,20181002_135035_623plate1WellC01BlueChannel(series3).tif,1,C01,3,FLC2,147,0.1284089901362356,False
YAL067C,15,27,20181002_135035_623plate1WellA05BlueChannel(series3).tif,1,A05,3,SEO1,15,0.142252695284968,False
YDL231C,1909,34,20181015_135757_230plate10WellK12BlueChannel(series1).tif,10,K12,1,BRE4,1909,0.06357117938532932,False
YDL197C,1622,20,20181015_135757_230plate10WellG12BlueChannel(series2).tif,10,G12,2,ASF2,1622,0.13537487170690296,False
YGL214W,2026,22,20181015_135757_230plate10WellM03BlueChannel(series1).tif,10,M03,1,,2026,0.12887633449723548,False
YAL066W,19,51,20181002_135035_623plate1WellA07BlueChannel(series1).tif,1,A07,1,,19,0.12953683936467808,False
YAL058W,57,34,20181002_135035_623plate1WellA19BlueChannel(series3).tif,1,A19,3,CNE1,57,0.14042453506013383,False
YLR423C,1169,8,20181015_135757_230plate10WellA05BlueChannel(series2).tif,10,A05,2,ATG17,1169,0.10563747402847792,False
YMR245W,1115,26,20181002_135035_623plate1WellP12BlueChannel(series2).tif,1,P12,2,,1115,0.06408001637686656,False
YML051W,410,77,20181002_135035_623plate1WellF17BlueChannel(series2).tif,1,F17,2,GAL80,410,0.13163439410966088,False
YLL015W,909,18,20181002_135035_623plate1WellM15BlueChannel(series3).tif,1,M15,3,BPT1,909,0.1403906320363798,False
YMR158W-A,288,29,20181002_135035_623plate1WellD24BlueChannel(series3).tif,1,D24,3,,288,0.14235550122351467,False
YBR290W,1542,49,20181015_135757_230plate10WellF09BlueChannel(series3).tif,10,F09,3,BSD2,1542,0.11493582469037794,False
YAL049C,159,41,20181002_135035_623plate1WellC05BlueChannel(series3).tif,1,C05,3,AIM2,159,0.13821594580985427,False
YCR059C,1847,77,20181015_135757_230plate10WellJ15BlueChannel(series2).tif,10,J15,2,YIH1,1847,0.10173885987530767,False
YAL030W,315,42,20181002_135035_623plate1WellE09BlueChannel(series3).tif,1,E09,3,SNC1,315,0.12626569727324707,False
YDL154W,1957,44,20181015_135757_230plate10WellL04BlueChannel(series1).tif,10,L04,1,MSH5,1957,0.14053651586361518,False
YAL034C,301,15,20181002_135035_623plate1WellE05BlueChannel(series1).tif,1,E05,1,FUN19,301,0.11544506276915352,False
YNR058W,1733,85,20181015_135757_230plate10WellI01BlueChannel(series2).tif,10,I01,2,BIO3,1733,0.13940372049532943,False
YDL137W,1845,82,20181015_135757_230plate10WellJ14BlueChannel(series3).tif,10,J14,3,ARF2,1845,0.10323146591335998,False
YCR037C,1811,14,20181015_135757_230plate10WellJ03BlueChannel(series2).tif,10,J03,2,PHO87,1811,0.09694163302113104,False
YJR119C,1213,28,20181015_135757_230plate10WellA20BlueChannel(series1).tif,10,A20,1,JHD2,1213,0.1393079886963017,False
YJR051W,1292,3,20181015_135757_230plate10WellB22BlueChannel(series2).tif,10,B22,2,OSM1,1292,0.13271031155313437,False
YJR058C,1400,58,20181015_135757_230plate10WellD10BlueChannel(series2).tif,10,D10,2,APS2,1400,0.13878003475529851,False
YNR059W,1739,59,20181015_135757_230plate10WellI03BlueChannel(series2).tif,10,I03,2,MNT4,1739,0.11484438278479356,False
YMR245W,1116,2,20181002_135035_623plate1WellP12BlueChannel(series3).tif,1,P12,3,,1116,0.07799574624899337,False
YMR151W,239,24,20181002_135035_623plate1WellD08BlueChannel(series2).tif,1,D08,2,YIM2,239,0.10887914307031502,False
YLR460C,1474,28,20181015_135757_230plate10WellE11BlueChannel(series1).tif,10,E11,1,,1474,0.07738542927243722,False
YJR145C,1370,19,20181015_135757_230plate10WellC24BlueChannel(series2).tif,10,C24,2,RPS4A,1370,0.07911521837769084,False
YLL060C,174,45,20181002_135035_623plate1WellC10BlueChannel(series3).tif,1,C10,3,GTT2,174,0.07588567145184805,False
YLR461W,1480,29,20181015_135757_230plate10WellE13BlueChannel(series1).tif,10,E13,1,PAU4,1480,0.10556469376724023,False
YBR285W,1529,11,20181015_135757_230plate10WellF05BlueChannel(series2).tif,10,F05,2,,1529,0.14155118442575293,False
YDR035W,1282,30,20181015_135757_230plate10WellB19BlueChannel(series1).tif,10,B19,1,ARO3,1282,0.08829023436335434,False
YMR219W,852,19,20181002_135035_623plate1WellL20BlueChannel(series3).tif,1,L20,3,ESC1,852,0.028918557366346756,False
YMR234W,996,62,20181002_135035_623plate1WellN20BlueChannel(series3).tif,1,N20,3,RNH1,996,0.09789699463219378,False
YCR086W,1996,55,20181015_135757_230plate10WellL17BlueChannel(series1).tif,10,L17,1,CSM1,1996,0.13008124506666188,False
YLR453C,1457,15,20181015_135757_230plate10WellE05BlueChannel(series2).tif,10,E05,2,RIF2,1457,0.12070291104894577,False
YMR023C,1082,159,20181002_135035_623plate1WellP01BlueChannel(series2).tif,1,P01,2,MSS1,1082,0.1305394219074573,False
YJR121W,1227,36,20181015_135757_230plate10WellA24BlueChannel(series3).tif,10,A24,3,ATP2,1227,0.13692683779232107,False
YDL123W,1693,7,20181015_135757_230plate10WellH12BlueChannel(series1).tif,10,H12,1,SNA4,1693,0.13854098305655924,False
YLR434C,1222,43,20181015_135757_230plate10WellA23BlueChannel(series1).tif,10,A23,1,,1222,0.127093872479422,False
YML017W,662,13,20181002_135035_623plate1WellJ05BlueChannel(series2).tif,1,J05,2,PSP2,662,0.14117570628331033,False
YDL178W,2132,58,20181015_135757_230plate10WellN14BlueChannel(series2).tif,10,N14,2,DLD2,2132,0.09169616698767374,False
YML012W,693,56,20181002_135035_623plate1WellJ15BlueChannel(series3).tif,1,J15,3,ERV25,693,0.14092694678093343,False
YLR014C,306,46,20181002_135035_623plate1WellE06BlueChannel(series3).tif,1,E06,3,PPR1,306,0.14120922240480235,False
YMR196W,701,40,20181002_135035_623plate1WellJ18BlueChannel(series2).tif,1,J18,2,,701,0.10276865563830997,False
YMR035W,77,83,20181002_135035_623plate1WellB02BlueChannel(series2).tif,1,B02,2,IMP2,77,0.032701899322140196,False
YDL178W,2133,9,20181015_135757_230plate10WellN14BlueChannel(series3).tif,10,N14,3,DLD2,2133,0.047549216968550856,False
YML058W,362,80,20181002_135035_623plate1WellF01BlueChannel(series2).tif,1,F01,2,SML1,362,0.08521409027592886,False
YMR159C,365,13,20181002_135035_623plate1WellF02BlueChannel(series2).tif,1,F02,2,ATG16,365,0.010631662799377994,False
YDL133W,1813,68,20181015_135757_230plate10WellJ04BlueChannel(series1).tif,10,J04,1,SRF1,1813,0.12126061450099247,False
YJL024C,2128,31,20181015_135757_230plate10WellN13BlueChannel(series1).tif,10,N13,1,APS3,2128,-0.011837172873483987,True
YNR066C,1781,51,20181015_135757_230plate10WellI17BlueChannel(series2).tif,10,I17,2,,1781,0.11093297698862298,False
YDR030C,1253,38,20181015_135757_230plate10WellB09BlueChannel(series2).tif,10,B09,2,RAD28,1253,0.1408885802609637,False
YMR029C,1118,18,20181002_135035_623plate1WellP13BlueChannel(series2).tif,1,P13,2,FAR8,1118,0.06331256497657554,False
YJR070C,2074,20,20181015_135757_230plate10WellM19BlueChannel(series1).tif,10,M19,1,LIA1,2074,0.12655329843172908,False
YMR224C,946,132,20181002_135035_623plate1WellN04BlueChannel(series1).tif,1,N04,1,MRE11,946,0.020849641236862587,False
YMR141C,130,93,20181002_135035_623plate1WellB20BlueChannel(series1).tif,1,B20,1,,130,0.10508157284199762,False
YDR027C,1234,6,20181015_135757_230plate10WellB03BlueChannel(series1).tif,10,B03,1,VPS54,1234,0.14155252790073933,False
YKL005C,1466,81,20181015_135757_230plate10WellE08BlueChannel(series2).tif,10,E08,2,BYE1,1466,0.0714556125520091,False
YLR024C,360,117,20181002_135035_623plate1WellE24BlueChannel(series3).tif,1,E24,3,UBR2,360,0.12898582166780925,False
YCR068W,1870,24,20181015_135757_230plate10WellJ23BlueChannel(series1).tif,10,J23,1,ATG15,1870,0.038879496371070965,False
YAL068C,7,98,20181002_135035_623plate1WellA03BlueChannel(series1).tif,1,A03,1,PAU8,7,0.14107510753552957,False
QUERY,1088,39,20181002_135035_623plate1WellP03BlueChannel(series2).tif,1,P03,2,,1088,3.604863077485976e-05,False
YLR120C,79,1,20181002_135035_623plate1WellB03BlueChannel(series1).tif,1,B03,1,YPS1,79,0.130028929337771,False
YDL119C,1669,56,20181015_135757_230plate10WellH04BlueChannel(series1).tif,10,H04,1,HEM25,1669,0.09151606386959395,False
YJR008W,2153,16,20181015_135757_230plate10WellN21BlueChannel(series2).tif,10,N21,2,MHO1,2153,0.1390553658191123,False
YLR067C,641,93,20181002_135035_623plate1WellI22BlueChannel(series2).tif,1,I22,2,PET309,641,0.10144646394817888,False
YCR028C,1715,22,20181015_135757_230plate10WellH19BlueChannel(series2).tif,10,H19,2,FEN2,1715,0.14212206716109035,False
YBR284W,1522,74,20181015_135757_230plate10WellF03BlueChannel(series1).tif,10,F03,1,,1522,0.10786792119968484,False
YML007W,716,18,20181002_135035_623plate1WellJ23BlueChannel(series2).tif,1,J23,2,YAP1,716,0.09772676033158373,False
