ORF,Name,Allele,StrainID,Plate,Row,Column,Time,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42
YGR185C,TYS1,tys1-1,tsa290,1,2,4,6,1.2704108922684405,8.532545354029432,0.7614493424236931,6.479336287782545,3.291329130453582,-1.9978985161798386,-2.4044072757778037,-0.4426086388835746,3.524593283428531,3.596955874610331,2.032977003179109,-0.1231867061866605,2.6620398513244377,-2.1962343287013946,-0.17098870935251725,1.5200787348920786,-2.2191401820273358,-1.8439577462358874,0.11864740211510019,0.6840403429674504,0.31819377033488505,-0.38523059841081275,-1.499540411387378,-0.8013100150465111,-0.31288925007571916,-2.0875548445854744,1.9023044621877445,-1.2172035906646301,0.6089240317857555,0.8421710698123843,-0.7548243530526435,-3.0517477032754923,0.43455301177863137,0.7714978994546354,0.9313714253984302,1.616401201505661,0.6482423491111514,2.1123905436767774,0.009718145054837597,-1.088056370209014,-2.154730382541393,-1.732283824445744
YGR185C,TYS1,tys1-1,tsa290,1,2,4,6,-6.499697361990831,4.199911267984516,2.11720182425295,4.174780989397215,2.3154050776894883,-3.5123388922724965,-2.2396952635966465,-0.5863272187042826,-1.7817289753856351,4.344988332013813,0.9054759707832694,1.9809210394589,3.61229357684473,-0.734132987545375,-0.6553233283141072,1.6762742222299991,-0.996640195350682,0.7766434457470748,3.7908605267838795,2.022046867693788,-0.08037481957298553,0.1747898197457109,0.5287561777683671,0.9143039584962348,1.6182377933005125,-0.0030793442308265084,-0.27910599514912426,-2.2201227205367458,-0.4050928438614766,-0.9842473087781617,-2.4070495370506872,-1.2199425585979253,1.7706032762287731,0.8196528353074314,1.617687677711747,0.4769446328593698,-0.22065906762408594,-1.0920952262949284,0.6571446417026565,0.6038890221030244,1.0226833061277814,-1.732774702738907
YGR185C,TYS1,tys1-1,tsa290,1,2,4,6,-2.3679533999184184,1.8938695940910848,4.4375666093125625,7.14699887581577,2.0810358795945794,-3.668871987368561,0.0275298114528697,-0.32864380125266546,1.3458150847262245,2.8069431259060265,0.29689699710219075,-0.027959523907255344,0.4659639289710873,0.2597307742549514,-3.2987391225726896,3.386851543075558,1.3116665560581162,0.8277094206343352,1.668915124833667,-0.507974117747278,-2.067505807676949,0.6534459230966037,0.7743751431732993,1.0475108293172193,-0.3126105612566694,-0.48898136925950253,-1.7146799652611453,-1.1211291687996263,-1.4305698495206443,-0.8079592120778134,0.7426304930714386,-0.2849789326491706,-0.5036990255461806,-1.1129724751842056,0.13214280439938134,-1.270593090825528,-0.5070346644009622,0.3206991295022769,-2.098657638020679,0.8939257834627037,-1.0652856119153142,-1.7294300346511133
YGR185C,TYS1,tys1-1,tsa290,1,2,4,6,-0.7648902915407335,9.320250834630405,0.16612888998401026,1.6219562546769717,-2.352243397062791,3.1472119092682287,-2.2260421802427426,0.5182414850308416,0.679818867601659,5.399623910001999,3.1597549829895923,2.5922495116772515,-0.22511734231180652,0.4337408141053215,-0.6336604274098613,0.6687203192574992,0.6925159675166539,0.6718734204656923,-1.9059079155277598,-1.2028947094785098,0.2923587639790054,-1.7111472267781096,0.9863295700520901,0.74667619036091,-0.6443385897391046,-1.2781721307102119,3.199077448451925,1.7807158465391015,0.831653295553815,-0.46228786075072437,0.24914325750779337,-1.3631090468752984,-1.5052894787769684,-0.05829051974469199,-1.331981171855887,-1.5210339735465057,-0.6867158078824216,0.027547089226388155,-0.5580962113562498,-0.5971265554619726,-0.020490576790769044,-1.7319573406032363
YGR185C,TYS1,tys1-1,tsa290,1,2,4,6,-7.589728704479838,-4.9711127767838,-0.6274195595294947,2.6014389708312344,-0.24906517738020098,-2.7604403196537746,-0.04816869115789252,0.9142853825392305,-1.029419266619598,4.77981030286045,2.9222892598702677,0.9552938494172785,-0.06093647355406512,-0.7492313763067967,0.7227054778697237,2.0199594991514314,-1.9277399062540983,1.7053942425578403,1.3409156705540386,-0.09942684292329895,-0.7654092793225955,0.10166943141288148,2.125881749371913,-0.1242745115823819,-0.4982834958803902,-0.4678088078993109,3.391512821103555,2.2508350791570395,-1.2916158174038581,-0.11886516802856,-1.4060691526141502,-0.5743822512530166,0.4028227897701041,-0.45851068856574806,0.13405270116377394,0.06873745421070476,-0.5521582975266833,-0.818968614763903,1.070650781754877,0.44333748123816075,-2.645955949465987,-1.7356460046087023
YGR185C,TYS1,tys1-1,tsa290,1,2,4,6,-1.6869171525830655,3.5244392819861416,4.414316019843842,3.7305531807182013,-0.548483692814856,-4.624427336019615,-3.185097348065995,-1.098252385719577,0.6274388776340855,2.63333223954739,-0.6645026065636267,1.0505809187885276,3.281953711737835,-1.7765976943443453,-2.2824375494371445,1.2930260652361931,1.4406785152876405,0.4452986696409682,1.4623460026162707,-0.796229544280351,-0.7321897817652274,0.45158015319013467,0.09306915876278116,0.6948074365625607,-0.16079035753339593,-0.05827017251618616,0.6670687937980819,1.6025110391465307,0.12755571527831133,-0.45673918474902264,-0.3688489027608597,-1.10337896841412,0.8037071984774184,0.361989592640835,2.7561887478817675,0.51649177095088,-0.054057691628784876,0.9527664088374955,-0.42044888556553495,0.199241734942608,-1.374770100389214,-1.732361857106747
YGR185C,TYS1,tys1-1,tsa290,1,2,4,6,-2.1067004147503656,2.253983811670427,3.9140668903014246,6.182736319728839,1.3471081454705671,-5.020650918838621,-2.068308945714759,0.8125769599092166,0.13920827035791428,2.3594849658191483,-1.4172277297350298,-0.9795529839269281,2.9880255977686425,1.176042842651655,-0.5410199575485787,3.1902676103341667,1.0480094725455698,-0.8672984301303562,1.441867021250574,-1.5577181823162942,-0.6969557499173785,-1.0196176275797366,-1.1037969139592672,-0.3203192737926717,0.22569604645219465,1.660344871305583,-0.22730169056506583,-0.9754774287588831,0.6077750368629374,-0.9104939955090803,-0.4439682018911508,-0.48996661264642366,0.23782437759967695,-1.5748995055260349,0.4190049332703112,1.131071686373784,-1.5087121185630687,-0.6233237691940423,-0.10569148180633414,0.8654788492757066,-0.6555603833513449,-1.7317220032698173
YGR185C,TYS1,tys1-1,tsa290,1,2,4,6,-12.52554046570321,-0.42882291867151856,0.15210348564248438,-1.8940898688982641,5.495575145789086,-2.0518206780007855,-3.704574160483835,-1.1916009963628824,-2.995993808204762,4.140767250880476,-1.7189298614484827,-0.47701177445351206,-1.2160269403165886,3.5030908079858802,-2.0394661570215393,-2.254577705093645,-1.6828118278046515,-1.3075827178601,4.064670641718779,-2.375401931741093,3.5851054469692283,-0.7553993628151103,2.4180735095066113,-3.625557660087207,0.024353762856484162,2.232664623913533,0.1825662955423039,2.955794810317945,1.9816450780233872,1.0831050810045069,0.5156900595488143,-1.86474140727019,-3.2480200966435837,0.8047558445511482,-1.5878332091833238,0.34448827303305785,0.889393071426526,-0.11443200400119247,-0.15335848247928863,-0.5997221586653035,2.425345180646761,-1.7333512296368814
YGR185C,TYS1,tys1-1,tsa290,1,2,4,6,-10.497812072610163,0.11037614622033931,0.10879948097822945,-1.4167418410247081,2.8890439439427507,-2.9144314060293666,-3.6328142783131527,-1.430381841452034,-2.1289585398008075,4.1681747507035185,-1.3232083548107931,-1.2215542782709194,-1.187402800586337,3.233584352633984,-0.6938245783258555,-1.273583433845563,-1.1672471589555835,0.06213592015530511,4.168901561514498,-2.5942195314115524,1.872056710419796,-1.2498321695052326,2.657059370665196,-3.766184302733228,-1.8327956960489509,0.3209384622871907,0.40652309308748075,0.48590075324297943,0.7642492160674422,-0.3905989833833211,0.5035488892174175,-0.35847921854710835,-1.4427789460367073,-1.2208345747600213,-1.1677335458089404,0.24213447412189437,0.8530672490520894,-0.8665224500361464,1.916742315554182,-1.1479127381027596,1.5508519512559247,-1.7319389637363178
YGR185C,TYS1,tys1-1,tsa290,1,2,4,6,-4.967586089125393,3.0648935999565614,1.642999574870358,5.026708431118694,3.0190832319076675,-4.70563680950722,-2.8877222374689167,0.3368381076155618,-0.7847735894362782,2.8612036909295133,1.091572049497759,0.5452436981288069,3.496993335551821,0.41407692749581176,-1.7691097501893434,1.934010953651562,0.4252452715965952,0.6248201803442937,2.258944720196615,0.1709750182567039,-0.5940285477742654,1.0730178554883887,0.09184420177729219,1.0409741026127994,0.5631933829496575,-1.0923844143654953,2.417689193193411,-1.181382982120248,-0.907347755337352,0.4893950611246755,1.3325403324387632,-1.8947999967696219,-0.4620665722282895,1.1001042739128633,0.3704914510069566,1.426160929640041,1.0248986873189532,0.04349515201299081,-1.6734683412361004,2.6632963200739894,-0.5878448769365556,-1.7312133919607668
YGR185C,TYS1,tys1-1,tsa290,1,2,4,6,-0.21865957625067933,12.172146380299463,-0.14987098838018004,3.430103411183487,-2.1558539556787344,-1.8569179168869316,-5.079005213608303,0.9490487823052804,0.3012676653583833,2.912450257313157,-0.863790638356263,3.00226938820463,3.7902603663990124,0.8190049826218396,1.1348057599593688,4.126858377860529,-1.010311023559876,0.36866685961611523,-2.0217222883005985,-2.018299303210711,-2.1682195894342566,-0.4498868607174977,-0.10101150549839262,-1.1334946032201054,-1.2046746822647036,-3.2896562626732857,-1.3404126833545478,0.14645979353500158,2.0382271659207762,-2.296406182316613,-3.569189488290709,-1.2594735166958784,2.4028179210809952,-1.7370785132664934,-0.8273675546700752,-3.6972676787722865,0.26580751445595463,0.4114274239454938,0.8493387217622508,1.4786064419027398,1.4033817020161894,-1.7300357573476295
YGR185C,TYS1,tys1-1,tsa290,1,2,4,6,-1.4065991325077118,1.3938553864001306,6.956633999322491,7.235534486147347,1.9509326667392823,-3.2825202362637578,-1.9890164167465172,-1.6148487270664407,-0.38481876207098553,1.4529652118541025,-0.0019291179571976902,2.3787657750192706,1.9308999316551334,0.2481171433126228,-0.9733742117982915,2.74595189793628,0.440277764518065,0.29963969536556423,0.2280545160362742,-0.5657189469003804,-0.9358840905633599,-0.18466160309725976,-1.9253765594110082,0.0854942443957332,-0.10234601124573822,-1.582338669041456,0.4739637230123271,-1.40145168030995,2.2987241511179883,-2.397425860926997,0.04861324252786059,0.13556775603535176,-1.1375015185165223,-2.0536557122024646,0.29619679975795027,-2.395178976069131,-0.03222784819873826,-0.25271244534990595,-1.645419931638093,1.3099282727619466,-0.7429084839992404,-1.7313618559908743
YGR185C,TYS1,tys1-1,tsa290,1,2,4,6,-4.111913387444471,2.897311374230863,4.955794475059452,6.906892383482576,3.354971140736924,-5.2188806832491865,-2.4481790179761,-1.5279361453314462,1.4697465711598803,2.485574606155686,0.024140399228941067,2.971071539686428,1.8809899446526,0.33383672511979356,-1.100796095312287,2.0669628548891295,-0.9070356592900217,-1.2620988099639308,-1.16445183139126,-0.5207283923039323,1.06634168936242,0.8356574111196189,-0.934321355063143,-1.3807790702996101,-1.1702148316058048,-3.402839870763273,-0.2994861569875471,1.8999532800465462,3.1142540647975627,-0.751859317495383,-3.126166615169121,-0.7019463733745052,0.40532237263347504,-1.0436995734877388,1.9243750371209882,-3.4362284344287555,0.021491725028446873,1.5381534506247354,-0.36091755235851286,0.8475610214925745,-0.10624548197891587,-1.7324851451814423
YGR185C,TYS1,tys1-1,tsa290,1,2,4,6,-4.152892348573832,-1.3149581561650394,2.8262019933059133,5.794385234153259,1.7196837968967023,-2.2427567254209766,-1.4292016201356643,0.07270456245317247,1.7260454874039717,3.334668704205373,2.935194428599975,1.9585277303692619,-0.43046743231542894,1.955605719013414,-2.468286006053912,2.0344942574016907,0.8634311461819962,-2.1271079598077476,2.2616844675390286,0.9143500398204053,0.2582889824562148,0.9926117573411197,-1.4544376555989513,-0.08762395144140558,0.9416018014156986,2.1481183850947327,0.742868081232459,-1.1636469470985669,0.08793805932373178,-1.403830648816125,0.260236110193942,0.15900064087126375,0.23913392658425786,1.7131324577813978,-0.19204305719896753,0.473295285550611,-0.5284870703863842,0.5929877552166984,-0.4582135539082921,-0.6310348785369785,-1.5010956425348567,-1.7321050480304943
YGR185C,TYS1,tys1-1,tsa290,1,2,4,6,-9.981941379234708,-11.005674313502833,-15.327036994392905,11.435887751694533,-1.7621035068340474,2.18670634235211,-4.911101344597141,-7.394717006143549,1.0912557953545132,2.392737457158286,-5.59006509760886,1.0974129599926694,0.1757851872139984,0.7362411511837053,2.8658162591742835,0.2498029408909942,0.18443571330204458,0.5884586461494012,1.1022867817908095,-0.3748728836194619,2.165661786674473,-3.436330793468396,2.0415865016764077,0.6400833553353367,-4.0308674536166755,-0.4653577200623489,-2.0358865947751714,-3.499820388546185,1.7585142814891892,-1.6717195622813348,-2.8795861914928826,1.3482937916638285,-2.549251267711482,-3.182202447426646,1.5727860744583935,0.10497428771251804,1.8446806765074903,1.6194033320167605,-0.18378034063053428,-1.0440275118421638,2.270946730830507,-1.7345586785632463
YGR185C,TYS1,tys1-1,tsa290,1,2,4,6,-1.4756403481761293,-0.6572273943932396,3.0992092128388458,4.516012782566713,0.9310229934707435,-1.9874330490042955,-3.530860720365817,-1.7951528055784027,-1.6836066630244808,1.866281404911505,2.746039381884281,-0.24711157682641557,1.652768213965556,0.26454842503559983,0.05907182664941512,2.8517468288583627,-0.6355347705698452,0.7088844678859281,0.8258858829939724,1.976588214556276,-1.7475210575661217,-1.1383930124801458,1.533986486905141,0.09387285309937274,1.4985741957011935,-0.5412826760406672,-0.6990484752527222,-1.622910965947329,-1.6229379044565178,0.48373037057074675,1.1574463719379309,0.9776578927726748,-0.4271787171023186,1.642074305140223,-0.9683748342038772,-0.6369913362626584,-0.7346870826024887,-0.36069247574396623,-0.8717820056467394,1.5708992172738507,-1.702835751937867,-1.7321471039192418
YGR185C,TYS1,tys1-1,tsa290,1,2,4,6,-6.486445194541918,5.2297647509507295,-0.42739153948308856,0.5106253381869694,-0.04569366149805831,-4.159191925952552,-1.718768272161613,0.7491348663968898,1.0279591269694806,4.3506890364294755,-0.8722520232920539,0.6362646071851521,3.243343137434413,0.3796457419136998,-0.6475203961335647,1.4873616689990001,-1.1956363879495926,2.395240922280148,1.82758635120351,-2.0249112060932233,-0.7143159752244501,-0.840983987460997,2.0092684513854984,0.28655721414262725,-1.2029533560157222,-2.2606267605574004,2.096782018526633,0.15650018846400332,1.2160438547608474,-1.2938069282694005,-0.017656271953025493,0.26935694894049134,-0.5509876917252704,0.17439885796615628,0.5174123770152064,-0.5979896057505449,-0.6371204907700955,1.711628200626995,1.0165064943262094,-0.22525571864393812,1.2884720248765993,-1.7322343052854525
YGR185C,TYS1,tys1-1,tsa290,1,2,4,6,-5.261342990104435,-0.8732051512264611,3.093783525879246,3.116797678930327,3.5471101241596985,-4.242905508676598,-5.518247578002312,-2.430217239935428,-3.3658470310760253,2.398032091008045,1.3911588083936686,-3.46974485084551,1.2070275910313526,1.4083207531264548,0.31197522810835954,2.1166001048358267,0.2885909438091144,0.2508091607966003,0.504927731844804,-3.455003062899622,-0.42803454313571393,-1.8354990771439406,-0.6876092854485583,-2.6108554499572283,1.7645053778273394,-0.5004355352291364,2.4296392728643745,-0.9911440432331757,1.632154467108204,1.528054998437503,0.6461067476642928,-1.178094653459183,-2.3963589678712873,1.1427875907679423,-3.0272519067407737,0.19861476490339486,-1.3291823168022079,0.3470191151909938,1.0434000628514353,-0.5155400599170332,-0.36846632720562356,-1.7329151387176607
YGR185C,TYS1,tys1-1,tsa290,1,2,4,6,-2.2825122464315575,-1.016146083250588,3.9094737175168235,5.666698256283864,0.5675192549770774,-2.5734456208053063,-3.0287382023008536,0.6221282573579163,0.8254261584280154,3.464554419213035,-0.8281773437491473,0.4727743982761202,3.3895851523392695,0.5529451273903332,-2.32127447254859,2.997102368330567,2.395725912697602,-0.4602102996170152,2.224042536349689,-0.23851173270443224,-0.08551116117061297,0.732021889590327,-0.06669702802911585,2.0990668818354328,-1.0919702388682704,0.08605083979890615,-1.4347653351960674,-0.0713513148442057,0.5928145989849861,-0.6932309106063036,1.8466461538817607,-1.4024876098484667,0.5363078058522499,1.1028042079008298,2.016854967370031,-2.0881805990075093,0.6644977194964553,-0.842647948959979,-1.5839408979154213,1.5161825846698211,-0.07395155811967649,-1.730945475111812
YGR185C,TYS1,tys1-1,tsa290,1,2,4,6,-3.410448637863885,4.075947207177591,6.46669514531567,6.147738555429468,2.256345519366181,-4.566555540070804,0.01635101833285646,-1.4412767166289557,1.5329077985641477,2.3876028287367217,-2.17748838843396,-0.6240765068541313,-0.87046939845726,-0.32677272149299996,0.03435041969459726,2.9062006358639776,-0.4654801052393104,-2.812260534188604,-0.36244243563887857,-0.931501894107061,0.5231190682954883,-0.4106506857752563,0.10439204319339193,-0.8613370583486041,-0.09644235367734516,-0.6551020246783746,-0.15751496480840732,-0.35528517090799383,3.7266076556101626,-0.9410340266951329,-2.575811345655468,1.2494761745675662,-0.02603984646430013,-2.0912739919201595,3.218489373692949,-1.7633033142684449,-1.344643838414136,-0.21040827884703128,-0.9533542109705468,-2.1957438177713904,-0.9092891209462964,-1.7310034417680025
YGR185C,TYS1,tys1-1,tsa290,1,2,4,6,-10.04528758430282,-0.0032399372096213463,2.353583239000878,-0.6497337264121217,4.1544843273132575,-1.309641148859175,-4.064687244650059,-1.0866622573119262,-2.548316032714281,3.524833092012214,-1.6933574728372855,-0.4150660611727325,-2.3112990371113513,1.4535793797067575,0.09612842786889281,0.6668872629762966,-0.6562932245817241,-2.2880294235061664,3.479821109436493,-1.357516772666794,2.8377977237911,-1.3835378252982482,1.9688334285892086,-4.4190104287513705,1.875190109068742,0.6266612241160492,0.1834178512038392,1.2070581156370745,-0.0825458509619692,-0.6191227909904383,0.0014299604090607237,-0.14643686004587375,-0.9220116651851266,-1.0836383109623484,-0.38062762168738784,2.0777437990884744,-1.589934099985868,0.015786492575559988,-0.4327991045470464,-0.590589527082077,-0.6659037966362116,-1.732113661570568
YGR185C,TYS1,tys1-1,tsa290,1,2,4,6,-2.746437224200225,-1.4080667374626457,2.924783899888675,3.8658769111037925,1.0868025908058865,-1.894856373438509,-5.248557953854889,-1.483595679693361,0.8497735409275837,1.3538250510081093,1.6590803781236267,-0.422914789489726,2.0233058754924658,0.24202492910920753,-1.2385065796927708,1.2570994869374394,-0.45501489517965055,0.6533810808979493,-0.8521224477601617,-0.2438812259727726,-1.2090038879412253,0.8036288871042945,1.4274818337945867,-0.6620837344558617,1.421006264888022,-1.981075318161634,1.7803161456609726,1.2302198190978122,0.1457539905322549,1.8687806649521117,0.930955265839414,-1.3423623903130881,0.36807992709693255,1.9608313418138947,0.4086707656795874,-0.36546212442450854,0.8335955444532848,2.842224676088222,0.4341449298852385,0.8692224625125481,-0.3061786948934929,-1.7330931772318614
YGR185C,TYS1,tys1-1,tsa290,1,2,4,6,-1.7334937361741418,-2.682654109415155,4.215210609344025,4.6603442267543205,0.6812529178896045,-2.9822774485620105,-5.596044109330019,-1.2236879110566345,-0.5682096067443321,1.0694461247193874,-0.5987438281537676,-2.3778956019122024,3.095380383069152,2.845552503153588,-0.9633812306828817,1.7529742924311844,0.4400784079134733,0.33435570736421727,0.13106989271791541,-2.1388035886734125,-1.110258590681142,0.3211693832276895,1.049897950363577,-1.1718242540311419,0.3681146923146087,-0.1308143923892366,0.13082256511119164,1.347574430656297,0.02496050693345724,1.3486502320338964,1.0417402499004842,-0.6766387520965269,0.027317628071279715,-0.3381314705074365,-0.17429351471527013,0.07116848993804775,1.0429694026971452,0.47908136408485874,-0.011440968657305983,-0.6647827017801918,-1.7843006448890875,-1.733731644349616
YGR185C,TYS1,tys1-1,tsa290,1,2,4,6,-0.6128041631041801,4.147465441788703,4.1193433460140225,5.523892773059134,1.4067519025442916,-0.2954711669367803,-3.827566808128405,-0.25156236153639344,-0.43937812649972713,2.813529819554579,3.057092571986445,0.7936426602555301,1.1517436710304452,-0.08127869938522214,-0.2176030337058086,3.3327807643367673,0.767557021268312,-0.8461693224695748,1.2318602437711983,-0.18791595066040068,-0.6003006482267053,-2.5908147540236834,0.2336394641550547,-0.39155734332058767,-0.9579331010673174,0.9361184224239716,-0.6165569652130998,-2.3682061347016385,-1.7004126856358777,-0.26727011054991423,1.4917967926983433,1.3402924133227136,2.4883928733164575,0.03220642084468944,1.2317215441361011,-0.7173071555082572,0.024348836882114755,-0.133640591379743,0.5702799786047099,0.4120452478341708,0.823156164681686,-1.7326094517645627
YGR185C,TYS1,tys1-1,tsa290,1,2,4,6,-4.180283951557877,13.929150166936795,-3.043653476703287,-2.038260880390339,-2.8016724416288152,-0.5407044352739403,-3.567518705531214,0.15797531547160246,-0.7341545974153286,3.9036660380738244,1.3801534646427598,0.9705294760654952,-1.8152553650027712,-1.84473068813272,-0.5249141650976761,0.827061794277814,1.1952545003334447,2.251926134819355,2.8378467310007705,-0.5981938287059679,0.13583513745426207,-1.091752429865491,1.6376870396169145,-0.5229384726896035,0.9309841383193056,-1.5547780053513915,0.16794335547820838,0.5819620147218489,3.0027404072102835,-0.7302460769761459,-2.169138797765545,1.7544463505667534,-0.31772686935909444,1.611305907963077,-0.3868357673679105,0.18501989772300814,1.5450322076292171,0.5800684816954893,1.0836598202663796,0.1823978745055581,2.4050528686148063,-1.728279020266204
YGR185C,TYS1,tys1-1,tsa290,1,2,4,6,-3.29193732472872,2.0828129982171517,4.698096806409968,2.2394428250972744,-1.66183253746081,-1.8847419197952533,-0.03151689486895887,-1.6220019698944623,1.0756620117348634,3.610781427197612,1.721651731942268,3.4082099997583835,0.37726519112653123,0.6231439819434391,-1.210913813281914,0.8206045777705151,-1.6482876211848083,-0.32951531495680053,0.7743834100281567,-1.1329466333195937,0.30840779996173623,-1.2409491009067293,-0.2694681058604727,-1.658545831341387,-0.09488970096375157,1.1532155126820518,0.8540261140038352,-2.190196411031653,-1.3007194836469662,0.380238464787098,1.2337998796989353,-0.7702525750190921,-0.8219169443611741,0.9756438000634089,-1.0013044265769733,-0.7507240502320877,1.1504491774046413,0.6740393935908324,-0.7950521350705343,0.009810333597676912,0.08425232514451403,-1.7309149668731603
YGR185C,TYS1,tys1-1,tsa290,1,2,4,6,-6.398871978017601,3.832672788138259,5.037660442629129,5.890345818849614,4.163847147031416,-4.14082014744399,-0.9469674010187404,-0.2422993718595795,0.9413950381070448,2.618515568500886,-2.1589700150050284,-0.13135983910111282,0.21105082578769005,1.3221774277734069,-0.2477821940203104,3.9116890574143173,0.046010173127828735,-1.77110792658804,-0.165660955737016,-4.061999513040989,-0.5760322386570064,0.5047940020300133,1.8006177536739303,-0.80747359621086,0.16904348095118282,-1.3474553606920436,-0.6305644608267913,0.26826885808953993,0.9159471120463631,1.6986386414568564,-0.6989904912414263,0.6954229131935311,0.2913299101854335,-3.351468192236923,0.6758134361625181,-0.938958678613961,-1.7201583789069024,1.2571217238258143,-1.359272895913426,-2.078046993610466,1.35001459465936,-1.7307554399769343
YGR185C,TYS1,tys1-1,tsa290,1,2,4,6,-6.536504372211796,5.346320762009949,2.099521414894914,5.179966175192579,3.592998104764545,-3.0137763669959092,0.3413843874871467,0.0868606649146757,-2.2529346861716073,4.721428858769278,2.8174901611935854,0.9266754007297676,2.860303637498877,-0.5816868185204527,0.39171805091787065,1.919588154639017,-1.134242289712237,1.8778922529836004,2.086422957258959,-1.0967183236216544,-1.6922493361897535,-2.048491414090554,4.0289551429627455,0.116403489856436,0.2564584319149532,-0.9831244907091601,-1.2880849206991463,0.416190252760361,-2.304893758476131,0.3167890810492001,1.1352420343769931,1.002493227093878,1.1493874302071627,0.8878905200939721,0.2383842290106905,-0.5990484560758864,-0.7897879885720069,-0.34206806632880665,0.9064588112234379,0.8736796122275365,2.6767854714039334,-1.7339503054908123
YGR185C,TYS1,tys1-1,tsa290,1,2,4,6,2.0758955413216422,7.84918619718052,-3.670893268676781,0.6088477922328426,0.9005780150066263,1.6530245480658103,-1.3170274593101974,-1.095160818335633,3.102594674338342,8.861803770969823,0.4221847785082946,-1.7947393425093643,4.213287368274577,0.3096929232753906,-2.278092394422913,3.2233563134266485,3.895025444859712,-2.1930479292780913,-0.4200407410475109,1.405592728038304,0.2654545640157753,0.3172933767084043,-2.590322009613267,0.9626128863559621,-0.4442367796943339,-3.105062308858321,-0.28607167148113444,-0.6431324517574858,-1.4918729863052087,0.08362320864007586,0.712566642039533,0.7261832160259654,-0.28994860919468635,0.2640400242190468,-2.141773567320696,-3.9118755702348635,-1.1176422067791112,-1.0275862093863806,-1.8459176734710157,-1.1068371575676452,-1.7896449878743697,-1.7292484520543097
YGR185C,TYS1,tys1-1,tsa290,1,2,4,6,-0.4450578596814804,6.037795644976216,4.0287708412811085,7.524988457021032,2.4977138951667612,-2.8826246198101586,-1.141749402377959,-0.4320944501776863,1.9116306552053302,2.3186302281345834,2.162541356290428,1.3014636440947178,1.9946427437276197,0.6017982920881532,-2.2606927338254774,0.5426906762937304,-1.7286038853681158,-0.640016996573969,1.885162886366798,0.4577910799682286,0.8795078012633828,1.0514695758233719,-0.938399107716759,-0.1325719894180052,-2.351761660454417,-1.1643128698253733,1.4679235541167723,-0.22891532495095393,0.39989478633242725,2.92009804541486,0.9047728150944103,-1.2004587620565597,1.6407703696061997,0.6176537812310791,0.6844857218909302,0.362894874691185,-0.8925903311735373,0.03932674435790229,-0.20308454435134587,1.897986772971453,-0.2835082430525879,-1.7309926100436415
YGR185C,TYS1,tys1-1,tsa290,1,2,4,6,-6.675658343604388,2.677925209649641,-1.9292931783554954,0.07937815207430243,1.3478464838810562,-0.1420948635981013,-4.848116742127596,-0.48838509530209384,-0.03691756316602968,4.102428630496681,2.668601072755605,2.1868941423056936,0.5941210317492298,2.645990330853559,-1.8177744964687776,-0.5674145330685773,-0.8996618814009577,1.1795602076194052,-0.9038048713447262,-0.08419288460205265,0.028169039025531445,0.09327527339115826,1.5322218461754664,-3.2712500234018753,-0.6360311904821714,-1.2193910323359374,-0.0727278619601354,1.5450115267074045,-1.55047855133741,-1.599352055823461,0.03973297834100378,-0.022931355908079487,1.4585591657131467,-0.07185372273890717,-2.01466190554848,2.116369580747308,-2.9581956930208317,0.5402479367746297,-0.7906065149563832,0.20662332954068183,0.9451405068617014,-1.731873657504641
YGR185C,TYS1,tys1-1,tsa290,1,2,4,6,-2.4869063129726485,5.55019015859208,3.2231079560753964,5.448211875299695,3.5179801846754235,-4.968089826541761,-0.42119894959991855,-1.052550769192562,0.8367854712381015,1.1432397438912218,2.520480750731722,-0.541582369390775,1.1513864098722097,-0.45509673747881213,-0.44906768003121117,1.7869548146215546,-0.2847790808418944,1.715173995701031,-1.4157018398015375,-0.8868723913230901,-0.18804828776080654,-2.786514245795642,1.9002442580371102,0.6832864010946332,1.0335390585354007,0.20326802528610782,0.5022987975644582,0.02044821020938062,2.050219035162927,0.84038689156597,-0.8766645326967115,-1.94061477042841,0.4235402954356792,1.9961698494618991,2.668950952872454,0.9128789379282584,-1.0579127826385444,-0.9524805057123455,-0.02468084325292752,1.152802848658005,-1.3812856257107708,-1.7309715640950636
YGR185C,TYS1,tys1-1,tsa290,1,2,4,6,-0.4349162233913158,10.857287857947679,0.8075638337099781,6.136785322206953,2.3679737165870662,0.5412776908866253,-1.2798110146568966,-3.3654287365119178,1.266111250212746,3.4025187263629753,3.654567099851528,-0.14067954449430348,-1.7648220180311347,1.873574181421331,-4.173770187058288,0.3775565755043875,1.6600404865145353,-0.877520087162684,-0.9331102975475483,0.3299688365579156,1.4733809868273382,0.08361777835804518,-2.3118853410006306,-0.3938257305811577,1.2584546515549442,-1.6179947660747045,2.2748134893337615,-0.4102117112640791,-0.24553409022150477,-1.6078506868822016,-1.180587699648084,-2.1057099684767344,-0.780920492322714,-0.7505180375309902,0.47536288971951884,0.6015449163660163,-1.6160954740862359,1.471934175762309,-0.007325688349050605,-1.796667572367328,-0.701273050051541,-1.7306198455574902
